chrom	start	end	gene	category	width_kb	fixed_alu	ALU_count	LINE1_count	SVA_count
chr3	52244788	52248788	TWF2	Housekeeping	4.0	1	0	0	0
chr3	52286020	52290020	WDR82	Housekeeping	4.0	5	0	0	0
chr3	52683917	52687917	PBRM1	Housekeeping	4.0	2	1	0	0
chr3	53889885	53893885	SELENOK	Housekeeping	4.0	0	0	0	0
chr3	57225726	57229726	APPL1	Housekeeping	4.0	3	1	0	0
chr3	57596220	57600220	ARF4	Housekeeping	4.0	3	1	0	0
chr3	57691077	57695077	DENND6A	Housekeeping	4.0	4	0	0	0
chr3	63861868	63865868	THOC7	Housekeeping	4.0	2	0	0	0
chr3	69082937	69086937	ARL6IP5	Housekeeping	4.0	1	0	0	0
chr3	88147885	88151885	CGGBP1	Housekeeping	4.0	1	0	0	0
chr3	100399089	100403089	TOMM70	Housekeeping	4.0	1	1	0	0
chr3	100707295	100711295	TFG	Housekeeping	4.0	1	2	0	0
chr3	101684733	101688733	RPL24	Housekeeping	4.0	6	1	0	0
chr3	112560046	112564046	ATG3	Housekeeping	4.0	1	0	0	0
chr3	119675454	119679454	COX17	Housekeeping	4.0	1	1	0	0
chr3	120594328	120598328	NDUFB4	Housekeeping	4.0	2	1	0	0
chr3	121747966	121751966	GOLGB1	Housekeeping	4.0	0	1	0	0
chr3	122382161	122386161	FAM162A	Housekeeping	4.0	1	0	0	0
chr3	122512945	122516945	KPNA1	Housekeeping	4.0	3	0	0	0
chr3	126099561	126103561	SLC41A3	Housekeeping	4.0	1	0	0	0
chr3	128151914	128155914	RUVBL1	Housekeeping	4.0	2	1	0	0
chr3	128679075	128683075	RPN1	Housekeeping	4.0	7	0	0	0
chr3	128691669	128695669	RAB7A	Housekeeping	4.0	10	0	0	0
chr3	128877596	128881596	ACAD9	Housekeeping	4.0	1	0	0	0
chr3	129247606	129251606	COPG1	Housekeeping	4.0	5	0	0	0
chr3	129276828	129280828	HMCES	Housekeeping	4.0	2	0	0	0
chr3	131500983	131504983	MRPL3	Housekeeping	4.0	1	0	0	0
chr3	132415502	132419502	DNAJC13	Housekeeping	4.0	0	0	0	0
chr3	133571686	133575686	CDV3	Housekeeping	4.0	2	0	0	0
chr3	133782023	133786023	SRPRB	Housekeeping	4.0	1	0	0	1
chr3	134484716	134488716	ANAPC13	Housekeeping	4.0	1	0	0	0
chr3	141322213	141326213	ZBTB38	Housekeeping	4.0	1	0	0	0
chr3	141736249	141740249	RNF7	Housekeeping	4.0	1	0	0	0
chr3	150600875	150604875	SELENOT	Housekeeping	4.0	2	1	0	0
chr3	150601228	150605228	SERP1	Housekeeping	4.0	2	0	0	0
chr3	150761477	150765477	SIAH2	Housekeeping	4.0	0	1	0	0
chr3	156553149	156557149	SSR3	Housekeeping	4.0	2	0	0	0
chr3	160563571	160567571	KPNA4	Housekeeping	4.0	0	0	0	0
chr3	161102696	161106696	NMD3	Housekeeping	4.0	2	1	0	0
chr3	169964635	169968635	SEC62	Housekeeping	4.0	1	0	0	0
chr3	179602649	179606649	MRPL47	Housekeeping	4.0	5	0	0	0
chr3	184297198	184301198	PSMD2	Housekeeping	4.0	4	2	0	0
chr3	184710064	184714064	MAGEF1	Housekeeping	4.0	1	0	0	0
chr3	185497057	185501057	TMEM41A	Housekeeping	4.0	2	0	1	0
chr3	185580496	185584496	SENP2	Housekeeping	4.0	7	1	0	0
chr3	186565403	186569403	DNAJB11	Housekeeping	4.0	4	0	0	0
chr3	191327085	191331085	CCDC50	Housekeeping	4.0	1	1	0	0
chr3	194670463	194674463	LSG1	Housekeeping	4.0	3	1	0	0
chr3	196501768	196505768	RNF168	Housekeeping	4.0	7	0	0	0
chr3	196865856	196869856	SENP5	Housekeeping	4.0	6	0	0	0
chr3	196940594	196944594	NCBP2	Housekeeping	4.0	4	0	0	0
chr3	197948190	197952190	RPL35A	Housekeeping	4.0	5	0	0	0
chr4	672330	676330	ATP5ME	Housekeeping	4.0	3	0	0	0
chr4	703748	707748	PCGF3	Housekeeping	4.0	0	0	0	0
chr4	1287887	1291887	MAEA	Housekeeping	4.0	1	0	0	0
chr4	2841844	2845844	ADD1	Housekeeping	4.0	3	0	0	0
chr4	2961406	2965406	NOP14	Housekeeping	4.0	0	0	0	1
chr4	3530446	3534446	LRPAP1	Housekeeping	4.0	1	1	0	0
chr4	6638091	6642091	MRFAP1	Housekeeping	4.0	3	0	0	0
chr4	6707865	6711865	MRFAP1L1	Housekeeping	4.0	0	0	0	0
chr4	6714174	6718174	BLOC1S4	Housekeeping	4.0	3	0	0	0
chr4	7039899	7043899	TADA2B	Housekeeping	4.0	2	0	0	0
chr4	7066085	7070085	GRPEL1	Housekeeping	4.0	2	0	0	0
chr4	15679679	15683679	FBXL5	Housekeeping	4.0	1	1	0	0
chr4	16225410	16229410	TAPT1	Housekeeping	4.0	1	1	0	0
chr4	17612641	17616641	MED28	Housekeeping	4.0	5	0	0	0
chr4	24582554	24586554	DHX15	Housekeeping	4.0	2	0	0	0
chr4	39456931	39460931	RPL9	Housekeeping	4.0	3	1	0	0
chr4	39696109	39700109	UBE2K	Housekeeping	4.0	3	1	0	0
chr4	39975956	39979956	PDS5A	Housekeeping	4.0	3	1	0	0
chr4	41988502	41992502	SLC30A9	Housekeeping	4.0	2	0	0	0
chr4	68348090	68352090	YTHDC1	Housekeeping	4.0	3	0	0	0
chr4	70686532	70690532	UTP3	Housekeeping	4.0	2	0	0	0
chr4	77074309	77078309	CCNI	Housekeeping	4.0	1	0	0	0
chr4	82428462	82432462	HNRNPDL	Housekeeping	4.0	2	1	0	0
chr4	83032447	83036447	COPS4	Housekeeping	4.0	5	0	0	0
chr4	83453932	83457932	MRPS18C	Housekeeping	4.0	2	0	0	0
chr4	87420573	87424573	NUDT9	Housekeeping	4.0	3	1	0	0
chr4	88521776	88525776	PYURF	Housekeeping	4.0	1	0	0	0
chr4	102866896	102870896	UBE2D3	Housekeeping	4.0	2	0	0	0
chr4	103097870	103101870	BDH2	Housekeeping	4.0	0	0	1	0
chr4	105893986	105897986	INTS12	Housekeeping	4.0	0	0	0	0
chr4	108618569	108622569	RPL34	Housekeeping	4.0	1	0	0	0
chr4	108648585	108652585	OSTC	Housekeeping	4.0	0	0	0	0
chr4	109431772	109435772	SEC24B	Housekeeping	4.0	0	0	0	0
chr4	119302445	119306445	C4orf3	Housekeeping	4.0	4	1	0	0
chr4	128286829	128290829	PGRMC2	Housekeeping	4.0	0	0	0	0
chr4	141218887	141222887	ZNF330	Housekeeping	4.0	0	0	0	0
chr4	143511702	143515702	SMARCA5	Housekeeping	4.0	2	2	0	0
chr4	145178589	145182589	OTUD4	Housekeeping	4.0	1	1	0	0
chr4	147615386	147619386	TMEM184C	Housekeeping	4.0	3	0	0	0
chr4	151097624	151101624	RPS3A	Housekeeping	4.0	5	0	0	0
chr4	158721396	158725396	PPID	Housekeeping	4.0	2	1	0	0
chr4	169008275	169012275	CBR4	Housekeeping	4.0	2	0	0	0
chr4	169755944	169759944	HPF1	Housekeeping	4.0	1	0	0	0
chr4	173332432	173336432	HMGB2	Housekeeping	4.0	0	0	0	1
chr4	176317966	176321966	SPCS3	Housekeeping	4.0	0	0	0	0
chr4	182915936	182919936	DCTD	Housekeeping	4.0	0	0	0	0
chr4	184472558	184476558	IRF2	Housekeeping	4.0	3	0	0	0
chr5	269621	273621	PDCD6	Housekeeping	4.0	2	0	0	0
chr5	269670	273670	PDCD6-AHRR	Housekeeping	4.0	2	0	0	0
chr5	1343099	1347099	CLPTM1L	Housekeeping	4.0	1	1	0	0
chr5	1799366	1803366	MRPL36	Housekeeping	4.0	0	0	0	0
chr5	6376571	6380571	MED10	Housekeeping	4.0	1	0	0	0
chr5	6711432	6715432	TENT4A	Housekeeping	4.0	0	0	0	0
chr5	10759234	10763234	DAP	Housekeeping	4.0	1	0	1	0
chr5	16463800	16467800	ZNF622	Housekeeping	4.0	1	0	0	0
chr5	32172319	32176319	GOLPH3	Housekeeping	4.0	5	0	0	0
chr5	32529633	32533633	SUB1	Housekeeping	4.0	7	1	0	0
chr5	40796374	40800374	PRKAA1	Housekeeping	4.0	0	2	0	0
chr5	40833222	40837222	RPL37	Housekeeping	4.0	3	0	0	0
chr5	43555758	43559758	PAIP1	Housekeeping	4.0	1	0	0	0
chr5	44806947	44810947	MRPS30	Housekeeping	4.0	0	2	0	0
chr5	55305694	55309694	DHX29	Housekeeping	4.0	0	0	0	0
chr5	55305989	55309989	MTREX	Housekeeping	4.0	0	0	0	0
chr5	57171948	57175948	GPBP1	Housekeeping	4.0	1	0	0	0
chr5	62401943	62405943	DIMT1	Housekeeping	4.0	3	1	0	0
chr5	69091991	69095991	SLC30A5	Housekeeping	4.0	5	0	0	0
chr5	69368013	69372013	TAF9	Housekeeping	4.0	1	0	0	0
chr5	73496408	73500408	BTF3	Housekeeping	4.0	2	0	0	0
chr5	74764991	74768991	NSA2	Housekeeping	4.0	3	0	0	0
chr5	77866780	77870780	TBCA	Housekeeping	4.0	1	1	0	0
chr5	83075863	83079863	TMEM167A	Housekeeping	4.0	1	0	0	0
chr5	86615928	86619928	COX7C	Housekeeping	4.0	2	0	0	0
chr5	100533338	100537338	FAM174A	Housekeeping	4.0	0	0	0	0
chr5	112859188	112863188	SRP19	Housekeeping	4.0	2	1	0	0
chr5	112920289	112924289	REEP5	Housekeeping	4.0	1	0	0	0
chr5	115624161	115628161	TMED7-TICAM2	Housekeeping	4.0	1	0	0	0
chr5	115630992	115634992	TMED7	Housekeeping	4.0	2	0	0	0
chr5	133050013	133054013	HSPA4	Housekeeping	4.0	2	1	0	0
chr5	133966674	133970674	C5orf15	Housekeeping	4.0	2	0	0	0
chr5	134002975	134006975	VDAC1	Housekeeping	4.0	3	1	0	0
chr5	134174964	134178964	SKP1	Housekeeping	4.0	1	0	0	0
chr5	134369184	134373184	UBE2B	Housekeeping	4.0	1	1	0	0
chr5	134409881	134413881	CDKN2AIPNL	Housekeeping	4.0	3	0	0	0
chr5	137752363	137756363	HNRNPA0	Housekeeping	4.0	2	0	0	0
chr5	138211343	138215343	CDC23	Housekeeping	4.0	6	0	0	0
chr5	138329935	138333935	FAM53C	Housekeeping	4.0	3	0	0	0
chr5	138541236	138545236	ETF1	Housekeeping	4.0	1	1	0	0
chr5	138573675	138577675	HSPA9	Housekeeping	4.0	4	1	0	0
chr5	139339587	139343587	PAIP2	Housekeeping	4.0	3	1	0	0
chr5	139524431	139528431	UBE2D2	Housekeeping	4.0	1	0	0	0
chr5	140301113	140305113	PFDN1	Housekeeping	4.0	2	0	0	0
chr5	140399908	140403908	ANKHD1-EIF4EBP3	Housekeeping	4.0	4	0	0	0
chr5	140545662	140549662	EIF4EBP3	Housekeeping	4.0	4	0	0	0
chr5	140562819	140566819	SLC35A4	Housekeeping	4.0	1	0	0	0
chr5	140645058	140649058	IK	Housekeeping	4.0	2	1	0	0
chr5	140662868	140666868	WDR55	Housekeeping	4.0	8	1	0	0
chr5	140696680	140700680	ZMAT2	Housekeeping	4.0	1	0	0	0
chr5	141318784	141322784	TAF7	Housekeeping	4.0	1	0	0	0
chr5	141921855	141925855	DELE1	Housekeeping	4.0	5	0	0	0
chr5	149549471	149553471	CSNK1A1	Housekeeping	4.0	2	0	0	0
chr5	149998046	150002046	HMGXB3	Housekeeping	4.0	1	0	0	0
chr5	150447739	150451739	RPS14	Housekeeping	4.0	4	0	0	0
chr5	150757095	150761095	DCTN4	Housekeeping	4.0	0	0	0	0
chr5	151769045	151773045	G3BP1	Housekeeping	4.0	2	0	0	0
chr5	151770532	151774532	ATOX1	Housekeeping	4.0	0	0	0	0
chr5	154680986	154684986	LARP1	Housekeeping	4.0	3	0	0	0
chr5	154939073	154943073	MRPL22	Housekeeping	4.0	4	0	0	0
chr5	160007113	160011113	TTC1	Housekeeping	4.0	4	0	0	0
chr5	160419711	160423711	SLU7	Housekeeping	4.0	0	0	0	0
chr5	168577368	168581368	PANK3	Housekeeping	4.0	2	0	0	0
chr5	171385116	171389116	NPM1	Housekeeping	4.0	4	0	0	0
chr5	172832251	172836251	ERGIC1	Housekeeping	4.0	1	0	0	0
chr5	172981771	172985771	ATP6V0E1	Housekeeping	4.0	4	0	0	0
chr5	173614659	173618659	BOD1	Housekeeping	4.0	1	0	1	0
chr5	176386751	176390751	HIGD2A	Housekeeping	4.0	4	0	0	0
chr5	176445628	176449628	FAF2	Housekeeping	4.0	5	0	0	0
chr5	176536025	176540025	RNF44	Housekeeping	4.0	1	0	0	0
chr5	177349840	177353840	LMAN2	Housekeeping	4.0	3	0	0	0
chr5	177590203	177594203	TMED9	Housekeeping	4.0	2	0	0	0
chr5	177598132	177602132	B4GALT7	Housekeeping	4.0	3	0	0	0
chr5	178202533	178206533	HNRNPAB	Housekeeping	4.0	4	0	0	0
chr5	179730822	179734822	MAML1	Housekeeping	4.0	2	0	0	1
chr5	181246096	181250096	RACK1	Housekeeping	4.0	4	2	0	0
chr6	289630	293630	DUSP22	Housekeeping	4.0	1	0	0	0
chr6	2763393	2767393	WRNIP1	Housekeeping	4.0	2	0	0	0
chr6	10720915	10724915	TMEM14C	Housekeeping	4.0	2	1	0	0
chr6	10745759	10749759	TMEM14B	Housekeeping	4.0	1	1	0	0
chr6	13613335	13617335	NOL7	Housekeeping	4.0	1	0	0	0
chr6	13709835	13713835	RANBP9	Housekeeping	4.0	1	0	0	0
chr6	17598302	17602302	FAM8A1	Housekeeping	4.0	3	0	0	0
chr6	17704925	17708925	NUP153	Housekeeping	4.0	3	0	0	0
chr6	18262548	18266548	DEK	Housekeeping	4.0	1	1	0	0
chr6	24718825	24722825	C6orf62	Housekeeping	4.0	2	0	0	0
chr6	26536366	26540366	HMGN4	Housekeeping	4.0	2	0	0	0
chr6	30064709	30068709	PPP1R11	Housekeeping	4.0	0	1	0	0
chr6	30487509	30491509	HLA-E	Housekeeping	4.0	4	0	0	0
chr6	30616612	30620612	PPP1R10	Housekeeping	4.0	3	0	0	0
chr6	31270130	31274130	HLA-C	Housekeeping	4.0	0	0	0	0
chr6	31650705	31654705	BAG6	Housekeeping	4.0	4	0	0	0
chr6	31658778	31662778	C6orf47	Housekeeping	4.0	1	0	0	0
chr6	31804966	31808966	LSM2	Housekeeping	4.0	9	0	0	0
chr6	32126253	32130253	ATF6B	Housekeeping	4.0	1	0	0	1
chr6	32176096	32180096	AGPAT1	Housekeeping	4.0	0	0	0	0
chr6	32188202	32192202	PBX2	Housekeeping	4.0	0	0	0	0
chr6	33198305	33202305	SLC39A7	Housekeeping	4.0	1	0	0	0
chr6	33198665	33202665	RXRB	Housekeeping	4.0	1	0	0	0
chr6	33206500	33210500	RING1	Housekeeping	4.0	1	0	0	0
chr6	33270047	33274047	VPS52	Housekeeping	4.0	4	0	0	0
chr6	33270075	33274075	RPS18	Housekeeping	4.0	4	0	0	0
chr6	33287247	33291247	WDR46	Housekeeping	4.0	0	0	0	0
chr6	33312284	33316284	TAPBP	Housekeeping	4.0	0	0	0	0
chr6	33408399	33412399	PHF1	Housekeeping	4.0	3	1	0	0
chr6	33416317	33420317	CUTA	Housekeeping	4.0	0	0	0	0
chr6	33787130	33791130	LEMD2	Housekeeping	4.0	0	0	0	1
chr6	34424069	34428069	RPS10	Housekeeping	4.0	7	0	0	1
chr6	34424071	34428071	RPS10-NUDT3	Housekeeping	4.0	7	0	0	1
chr6	34755505	34759505	SNRPC	Housekeeping	4.0	7	1	0	0
chr6	34887192	34891192	TAF11	Housekeeping	4.0	2	0	0	0
chr6	34887255	34891255	ANKS1A	Housekeeping	4.0	2	0	0	0
chr6	35466401	35470401	RPL10A	Housekeeping	4.0	2	0	0	0
chr6	36440767	36444767	KCTD20	Housekeeping	4.0	1	1	0	0
chr6	36545479	36549479	STK38	Housekeeping	4.0	3	0	1	0
chr6	36592353	36596353	SRSF3	Housekeeping	4.0	4	0	0	0
chr6	36869870	36873870	C6orf89	Housekeeping	4.0	2	1	0	0
chr6	36984298	36988298	MTCH1	Housekeeping	4.0	0	0	0	0
chr6	37255772	37259772	TBC1D22B	Housekeeping	4.0	1	0	0	0
chr6	37431219	37435219	CMTR1	Housekeeping	4.0	2	0	0	0
chr6	37817727	37821727	ZFAND3	Housekeeping	4.0	1	0	0	0
chr6	41785662	41789662	TOMM6	Housekeeping	4.0	3	1	0	0
chr6	42215861	42219861	MRPS10	Housekeeping	4.0	6	0	0	0
chr6	42877616	42881616	RPL7L1	Housekeeping	4.0	7	0	0	1
chr6	43014868	43018868	MEA1	Housekeeping	4.0	2	0	0	0
chr6	43019623	43023623	RRP36	Housekeeping	4.0	7	0	0	0
chr6	43227481	43231481	DNPH1	Housekeeping	4.0	6	0	0	0
chr6	43514985	43518985	YIPF3	Housekeeping	4.0	2	0	0	0
chr6	43627540	43631540	MAD2L1BP	Housekeeping	4.0	4	0	0	0
chr6	43685791	43689791	MRPS18A	Housekeeping	4.0	2	2	0	0
chr6	44125452	44129452	MRPL14	Housekeeping	4.0	2	0	0	0
chr6	44244166	44248166	HSP90AB1	Housekeeping	4.0	2	0	0	0
chr6	44385706	44389706	CDC5L	Housekeeping	4.0	0	1	0	0
chr6	52282881	52286881	MCM3	Housekeeping	4.0	0	2	0	0
chr6	70665776	70669776	SMAP1	Housekeeping	4.0	1	0	0	0
chr6	73523587	73527587	EEF1A1	Housekeeping	4.0	5	0	0	0
chr6	75282948	75286948	TMEM30A	Housekeeping	4.0	1	0	0	0
chr6	79232689	79236689	HMGN3	Housekeeping	4.0	0	0	0	0
chr6	87700233	87704233	AKIRIN2	Housekeeping	4.0	2	0	0	0
chr6	89350722	89354722	UBE2J1	Housekeeping	4.0	3	0	0	0
chr6	96519595	96523595	UFL1	Housekeeping	4.0	0	0	0	0
chr6	99423331	99427331	PNISR	Housekeeping	4.0	1	1	0	0
chr6	105452062	105456062	PREP	Housekeeping	4.0	1	0	0	0
chr6	108259246	108263246	SNX3	Housekeeping	4.0	5	1	0	1
chr6	110956706	110960706	GTF3C6	Housekeeping	4.0	6	0	0	0
chr6	116277930	116281930	TSPYL1	Housekeeping	4.0	1	0	0	0
chr6	122469807	122473807	SERINC1	Housekeeping	4.0	3	0	0	0
chr6	125300078	125304078	HDDC2	Housekeeping	4.0	1	0	0	0
chr6	125954770	125958770	HINT3	Housekeeping	4.0	0	0	0	0
chr6	132812569	132816569	RPS12	Housekeeping	4.0	2	0	0	0
chr6	143841338	143845338	LTV1	Housekeeping	4.0	2	1	0	0
chr6	144093573	144097573	SF3B5	Housekeeping	4.0	3	0	0	0
chr6	149544043	149548043	PPIL4	Housekeeping	4.0	4	0	0	0
chr6	149564294	149568294	GINM1	Housekeeping	4.0	4	0	0	0
chr6	149747444	149751444	PCMT1	Housekeeping	4.0	4	0	0	0
chr6	157698387	157702387	SNX9	Housekeeping	4.0	1	0	0	0
chr6	158642743	158646743	DYNLT1	Housekeeping	4.0	2	0	0	0
chr6	159723585	159727585	WTAP	Housekeeping	4.0	4	0	0	0
chr6	159787812	159791812	MRPL18	Housekeeping	4.0	2	0	0	1
chr6	166340576	166344576	SFT2D1	Housekeeping	4.0	3	0	0	0
chr6	169700126	169704126	C6orf120	Housekeeping	4.0	0	0	0	0
chr6	169723566	169727566	PHF10	Housekeeping	4.0	1	0	0	0
chr7	1528702	1532702	MAFK	Housekeeping	4.0	4	0	0	0
chr7	1569005	1573005	PSMG3	Housekeeping	4.0	5	1	0	1
chr7	2352086	2356086	EIF3B	Housekeeping	4.0	6	0	0	0
chr7	5779696	5783696	RNF216	Housekeeping	4.0	8	0	0	0
chr7	5896725	5900725	CCZ1	Housekeeping	4.0	7	0	0	0
chr7	6346981	6350981	FAM220A	Housekeeping	4.0	10	0	0	0
chr7	6482190	6486190	KDELR2	Housekeeping	4.0	9	0	0	0
chr7	10938153	10942153	NDUFA4	Housekeeping	4.0	0	0	0	0
chr7	22820849	22824849	TOMM7	Housekeeping	4.0	4	0	0	0
chr7	23530041	23534041	TRA2A	Housekeeping	4.0	5	0	0	0
chr7	25123260	25127260	CYCS	Housekeeping	4.0	1	0	0	1
chr7	26199162	26203162	CBX3	Housekeeping	4.0	0	0	0	0
chr7	27737331	27741331	TAX1BP1	Housekeeping	4.0	3	0	0	0
chr7	32892131	32896131	KBTBD2	Housekeeping	4.0	4	0	0	0
chr7	33107405	33111405	RP9	Housekeeping	4.0	3	1	0	0
chr7	35695459	35699459	HERPUD2	Housekeeping	4.0	2	0	0	0
chr7	42930185	42934185	PSMA2	Housekeeping	4.0	3	0	0	0
chr7	42930376	42934376	MRPL32	Housekeeping	4.0	3	0	0	0
chr7	43867893	43871893	MRPS24	Housekeeping	4.0	0	0	0	0
chr7	43904589	43908589	URGCP-MRPS24	Housekeeping	4.0	2	0	0	0
chr7	44122358	44126358	POLD2	Housekeeping	4.0	4	0	0	0
chr7	44198959	44202959	YKT6	Housekeeping	4.0	0	0	0	0
chr7	44580287	44584287	TMED4	Housekeeping	4.0	6	0	0	0
chr7	44794680	44798680	PPIA	Housekeeping	4.0	4	0	0	0
chr7	44883530	44887530	PURB	Housekeeping	4.0	2	0	0	0
chr7	55949877	55953877	MRPS17	Housekeeping	4.0	7	0	0	0
chr7	56049685	56053685	CCT6A	Housekeeping	4.0	6	0	0	0
chr7	56104479	56108479	CHCHD2	Housekeeping	4.0	4	0	0	0
chr7	66919225	66923225	TMEM248	Housekeeping	4.0	6	2	0	0
chr7	75840602	75844602	RHBDD2	Housekeeping	4.0	7	0	1	0
chr7	77535295	77539295	PTPN12	Housekeeping	4.0	3	1	0	0
chr7	77796434	77800434	TMEM60	Housekeeping	4.0	0	0	0	0
chr7	92445482	92449482	GATAD1	Housekeeping	4.0	1	0	0	0
chr7	96707880	96711880	SEM1	Housekeeping	4.0	1	1	0	0
chr7	98250232	98254232	TECPR1	Housekeeping	4.0	3	0	0	0
chr7	98250379	98254379	BRI3	Housekeeping	4.0	4	0	0	0
chr7	99323898	99327898	ARPC1A	Housekeeping	4.0	5	0	0	0
chr7	99406597	99410597	PDAP1	Housekeeping	4.0	1	0	0	0
chr7	99406641	99410641	BUD31	Housekeeping	4.0	1	0	0	0
chr7	99464186	99468186	ATP5MF	Housekeeping	4.0	9	0	0	0
chr7	99464197	99468197	ATP5MF-PTCD1	Housekeeping	4.0	9	0	0	0
chr7	100013572	100017572	ZKSCAN1	Housekeeping	4.0	4	0	0	0
chr7	100086969	100090969	COPS6	Housekeeping	4.0	4	0	0	0
chr7	100146912	100150912	LAMTOR4	Housekeeping	4.0	7	0	0	0
chr7	100426322	100430322	MEPCE	Housekeeping	4.0	3	0	0	0
chr7	100477232	100481232	TSC22D4	Housekeeping	4.0	7	0	0	1
chr7	100584129	100588129	LRCH4	Housekeeping	4.0	3	1	0	0
chr7	100704121	100708121	POP7	Housekeeping	4.0	6	0	0	0
chr7	101216165	101220165	ZNHIT1	Housekeeping	4.0	4	0	0	0
chr7	101216420	101220420	PLOD3	Housekeeping	4.0	4	0	0	0
chr7	101250316	101254316	FIS1	Housekeeping	4.0	7	0	0	0
chr7	102476922	102480922	POLR2J	Housekeeping	4.0	5	0	0	0
chr7	106110589	106114589	SYPL1	Housekeeping	4.0	2	0	0	0
chr7	108567867	108571867	DNAJB9	Housekeeping	4.0	1	2	0	0
chr7	112420887	112424887	IFRD1	Housekeeping	4.0	1	0	0	0
chr7	123747003	123751003	WASL	Housekeeping	4.0	0	2	0	0
chr7	127586386	127590386	ARF5	Housekeeping	4.0	1	0	0	0
chr7	128860856	128864856	ATP6V1F	Housekeeping	4.0	5	0	0	0
chr7	130068534	130072534	KLHDC10	Housekeeping	4.0	3	0	0	0
chr7	134644811	134648811	BPGM	Housekeeping	4.0	3	0	0	0
chr7	135975359	135979359	MTPN	Housekeeping	4.0	1	0	0	0
chr7	140477536	140481536	MKRN1	Housekeeping	4.0	5	1	0	2
chr7	140688777	140692777	NDUFB2	Housekeeping	4.0	4	0	0	0
chr7	141736334	141740334	SSBP1	Housekeeping	4.0	1	1	0	0
chr7	143242093	143246093	GSTK1	Housekeeping	4.0	1	0	0	0
chr7	143379295	143383295	ZYX	Housekeeping	4.0	0	0	0	0
chr7	143900198	143904198	TCAF1	Housekeeping	4.0	1	0	0	0
chr7	148695914	148699914	CUL1	Housekeeping	4.0	0	0	0	0
chr7	149459062	149463062	ZNF777	Housekeeping	4.0	1	1	0	0
chr7	151083831	151087831	AGAP3	Housekeeping	4.0	1	1	0	0
chr7	151225166	151229166	ABCF2-H2BK1	Housekeeping	4.0	2	0	0	0
chr7	151225205	151229205	ABCF2	Housekeeping	4.0	2	0	0	0
chr7	151518120	151522120	RHEB	Housekeeping	4.0	2	0	0	0
chr7	152023674	152027674	GALNT11	Housekeeping	4.0	1	0	0	0
chr7	157333381	157337381	DNAJB6	Housekeeping	4.0	7	0	0	0
chr7	158828253	158832253	ESYT2	Housekeeping	4.0	1	0	0	0
chr8	9553912	9557912	TNKS	Housekeeping	4.0	1	0	0	0
chr8	11867533	11871533	CTSB	Housekeeping	4.0	5	0	0	0
chr8	17244878	17248878	CNOT7	Housekeeping	4.0	1	0	0	0
chr8	19815391	19819391	INTS10	Housekeeping	4.0	2	2	0	0
chr8	22602757	22606757	CCAR2	Housekeeping	4.0	0	0	0	0
chr8	23268120	23272120	R3HCC1	Housekeeping	4.0	5	0	0	0
chr8	23455695	23459695	ENTPD4	Housekeeping	4.0	1	0	0	0
chr8	25456476	25460476	KCTD9	Housekeeping	4.0	0	0	0	0
chr8	26381054	26385054	BNIP3L	Housekeeping	4.0	2	1	0	0
chr8	28400701	28404701	ZNF395	Housekeeping	4.0	2	0	0	0
chr8	30081208	30085208	SARAF	Housekeeping	4.0	2	1	0	0
chr8	30154319	30158319	DCTN6	Housekeeping	4.0	3	0	0	0
chr8	30812314	30816314	PPP2CB	Housekeeping	4.0	3	0	0	0
chr8	37847861	37851861	BRF2	Housekeeping	4.0	5	0	0	1
chr8	38174730	38178730	LSM1	Housekeeping	4.0	3	1	0	0
chr8	41575187	41579187	GPAT4	Housekeeping	4.0	3	1	0	0
chr8	42389624	42393624	VDAC3	Housekeeping	4.0	3	0	0	0
chr8	42539155	42543155	SMIM19	Housekeeping	4.0	2	0	0	0
chr8	54133241	54137241	MRPL15	Housekeeping	4.0	3	0	0	0
chr8	58550924	58554924	SDCBP	Housekeeping	4.0	0	1	0	0
chr8	65632217	65636217	ARMC1	Housekeeping	4.0	7	0	0	0
chr8	67081783	67085783	COPS5	Housekeeping	4.0	4	2	0	0
chr8	70606416	70610416	TRAM1	Housekeeping	4.0	1	1	0	0
chr8	73293789	73297789	RPL7	Housekeeping	4.0	0	0	0	0
chr8	80028289	80032289	MRPS28	Housekeeping	4.0	3	0	0	0
chr8	86512357	86516357	RMDN1	Housekeeping	4.0	3	0	0	0
chr8	96233546	96237546	UQCRB	Housekeeping	4.0	2	0	0	0
chr8	97642184	97646184	MTDH	Housekeeping	4.0	3	0	0	0
chr8	98044469	98048469	RPL30	Housekeeping	4.0	4	0	0	0
chr8	100148623	100152623	POLR2K	Housekeeping	4.0	2	0	0	0
chr8	100334218	100338218	RNF19A	Housekeeping	4.0	1	1	0	0
chr8	100720809	100724809	PABPC1	Housekeeping	4.0	2	0	0	0
chr8	100951388	100955388	YWHAZ	Housekeeping	4.0	1	0	0	0
chr8	101204193	101208193	ZNF706	Housekeeping	4.0	1	1	0	0
chr8	102891864	102895864	AZIN1	Housekeeping	4.0	4	0	0	0
chr8	108441496	108445496	EIF3E	Housekeeping	4.0	0	0	0	0
chr8	108441601	108445601	EMC2	Housekeeping	4.0	0	0	0	0
chr8	109537711	109541711	EBAG9	Housekeeping	4.0	1	0	0	0
chr8	116764925	116768925	EIF3H	Housekeeping	4.0	2	0	0	0
chr8	123040302	123044302	DERL1	Housekeeping	4.0	2	1	0	0
