chrom	start	end	gene	fixed_alu	category	width_kb	PLS_n	ELS_n	CTCF_n	active_all_n	alu_free
chr2	85593725	85597725	RNF181	2	Housekeeping	4.0	1	8	0	9	False
chr2	85600856	85604856	USP39	2	Housekeeping	4.0	2	11	0	13	False
chr2	86561479	86565479	CHMP3	1	Housekeeping	4.0	2	5	0	7	False
chr2	86718291	86722291	RMND5A	0	Housekeeping	4.0	2	5	0	7	True
chr2	86719122	86723122	RNF103-CHMP3	0	Housekeeping	4.0	2	5	0	7	True
chr2	88062252	88066252	KRCC1	4	Housekeeping	4.0	0	5	0	5	False
chr2	95120006	95124006	MRPS5	2	Housekeeping	4.0	3	3	0	7	False
chr2	96264047	96268047	TMEM127	1	Housekeeping	4.0	1	10	0	11	False
chr2	97644062	97648062	COX5B	1	Housekeeping	4.0	1	8	0	9	False
chr2	97662044	97666044	ACTR1B	3	Housekeeping	4.0	2	8	0	10	False
chr2	97993948	97997948	TMEM131	2	Housekeeping	4.0	1	10	0	11	False
chr2	98606515	98610515	COA5	0	Housekeeping	4.0	2	7	0	9	True
chr2	98606579	98610579	UNC50	0	Housekeeping	4.0	2	7	0	9	True
chr2	99335389	99339389	EIF5B	1	Housekeeping	4.0	3	8	0	11	False
chr2	99338702	99342702	TXNDC9	4	Housekeeping	4.0	0	6	0	7	False
chr2	101000229	101004229	RPL31	2	Housekeeping	4.0	3	8	0	11	False
chr2	101250886	101254886	CNOT11	3	Housekeeping	4.0	1	8	0	10	False
chr2	101306701	101310701	RNF149	3	Housekeeping	4.0	2	11	0	13	False
chr2	105036069	105040069	MRPS9	1	Housekeeping	4.0	1	6	0	9	False
chr2	113888063	113892063	ACTR3	1	Housekeeping	4.0	3	6	0	9	False
chr2	117812691	117816691	DDX18	0	Housekeeping	4.0	1	7	0	8	True
chr2	121734911	121738911	NIFK	2	Housekeeping	4.0	1	8	0	9	False
chr2	121735103	121739103	TSN	2	Housekeeping	4.0	1	8	0	9	False
chr2	127524886	127528886	IWS1	1	Housekeeping	4.0	1	12	0	13	False
chr2	130179737	130183737	MZT2B	4	Housekeeping	4.0	2	9	0	11	False
chr2	131091460	131095460	FAM168B	4	Housekeeping	4.0	1	9	0	10	False
chr2	151826492	151830492	ARL5A	1	Housekeeping	4.0	1	8	0	9	False
chr2	152716012	152720012	PRPF40A	0	Housekeeping	4.0	6	6	0	12	True
chr2	161306425	161310425	PSMD14	2	Housekeeping	4.0	2	7	0	9	False
chr2	169789933	169793933	SSB	4	Housekeeping	4.0	1	1	0	2	False
chr2	170926464	170930464	GORASP2	1	Housekeeping	4.0	1	6	0	8	False
chr2	171920448	171924448	HAT1	5	Housekeeping	4.0	1	10	0	11	False
chr2	176267395	176271395	MTX2	2	Housekeeping	4.0	2	6	0	8	False
chr2	177210694	177214694	HNRNPA3	2	Housekeeping	4.0	2	11	0	13	False
chr2	186484253	186488253	ZC3H15	0	Housekeeping	4.0	1	11	0	12	True
chr2	189439446	189443446	WDR75	1	Housekeeping	4.0	2	9	0	11	False
chr2	189659385	189663385	ASNSD1	3	Housekeeping	4.0	1	7	0	8	False
chr2	197451493	197455493	COQ10B	2	Housekeeping	4.0	2	7	0	9	False
chr2	197498140	197502140	HSPE1	2	Housekeeping	4.0	3	6	0	9	False
chr2	197498413	197502413	HSPE1-MOB4	2	Housekeeping	4.0	3	7	0	10	False
chr2	200808594	200812594	BZW1	2	Housekeeping	4.0	2	7	0	9	False
chr2	201069433	201073433	NDUFB3	1	Housekeeping	4.0	4	6	0	11	False
chr2	201449500	201453500	TRAK2	3	Housekeeping	4.0	2	9	0	11	False
chr2	202236599	202240599	SUMO1	4	Housekeeping	4.0	2	7	0	9	False
chr2	202263736	202267736	NOP58	7	Housekeeping	4.0	1	9	0	10	False
chr2	206157585	206161585	EEF1B2	2	Housekeeping	4.0	4	6	0	10	False
chr2	216105464	216109464	XRCC5	3	Housekeeping	4.0	2	3	0	5	False
chr2	216496825	216500825	RPL37A	3	Housekeeping	4.0	3	5	0	9	False
chr2	218215141	218219141	ARPC2	2	Housekeeping	4.0	2	8	0	10	False
chr2	218267651	218271651	PNKD	4	Housekeeping	4.0	2	7	0	11	False
chr2	218268178	218272178	AAMP	4	Housekeeping	4.0	2	8	0	11	False
chr2	218395136	218399136	CTDSP1	1	Housekeeping	4.0	1	9	0	10	False
chr2	219176106	219180106	CNPPD1	0	Housekeeping	4.0	3	10	0	13	True
chr2	219277342	219281342	DNAJB2	0	Housekeeping	4.0	1	11	0	12	True
chr2	223943357	223947357	WDFY1	1	Housekeeping	4.0	1	7	0	8	False
chr2	223955463	223959463	MRPL44	0	Housekeeping	4.0	2	4	0	6	True
chr2	227470152	227474152	AGFG1	1	Housekeeping	4.0	2	6	0	8	False
chr2	230710842	230714842	CAB39	3	Housekeeping	4.0	2	8	0	10	False
chr2	231054845	231058845	PSMD1	2	Housekeeping	4.0	4	6	0	10	False
chr2	231481641	231485641	NCL	3	Housekeeping	4.0	0	7	0	7	False
chr2	231704895	231708895	PTMA	2	Housekeeping	4.0	4	7	0	11	False
chr2	237964827	237968827	UBE2F	2	Housekeeping	4.0	2	9	0	11	False
chr2	237965014	237969014	UBE2F-SCLY	2	Housekeeping	4.0	2	8	0	10	False
chr2	238201708	238205708	ILKAP	2	Housekeeping	4.0	1	8	0	9	False
chr2	241147576	241151576	PPP1R7	1	Housekeeping	4.0	3	6	0	9	False
chr2	241635158	241639158	THAP4	2	Housekeeping	4.0	3	7	0	11	False
chr20	1391164	1395164	FKBP1A	1	Housekeeping	4.0	1	7	0	8	False
chr20	2662219	2666219	IDH3B	7	Housekeeping	4.0	2	2	0	5	False
chr20	3044052	3048052	MRPS26	1	Housekeeping	4.0	3	9	0	12	False
chr20	3202685	3206685	DDRGK1	6	Housekeeping	4.0	1	9	0	12	False
chr20	3469018	3473018	ATRN	2	Housekeeping	4.0	2	6	0	10	False
chr20	3784740	3788740	CENPB	1	Housekeeping	4.0	1	10	0	12	False
chr20	5111087	5115087	TMEM230	4	Housekeeping	4.0	3	6	0	9	False
chr20	5124879	5128879	CDS2	4	Housekeeping	4.0	2	7	0	9	False
chr20	8017805	8021805	TMX4	0	Housekeeping	4.0	3	8	0	11	True
chr20	18135863	18139863	PET117	2	Housekeeping	4.0	5	3	0	8	False
chr20	18565347	18569347	SMIM26	5	Housekeeping	4.0	1	3	0	4	False
chr20	18585942	18589942	DTD1	3	Housekeeping	4.0	1	7	0	8	False
chr20	25388835	25392835	ABHD12	6	Housekeeping	4.0	4	6	0	10	False
chr20	32205855	32209855	POFUT1	1	Housekeeping	4.0	1	9	0	10	False
chr20	32741467	32745467	COMMD7	6	Housekeeping	4.0	1	10	0	11	False
chr20	32817954	32821954	MAPRE1	6	Housekeeping	4.0	1	8	0	9	False
chr20	33809348	33813348	CHMP4B	3	Housekeeping	4.0	1	8	0	10	False
chr20	33991646	33995646	RALY	1	Housekeeping	4.0	5	9	0	14	False
chr20	34110243	34114243	EIF2S2	5	Housekeeping	4.0	1	9	0	12	False
chr20	34361235	34365235	ITCH	7	Housekeeping	4.0	1	9	0	11	False
chr20	34514395	34518395	DYNLRB1	2	Housekeeping	4.0	2	8	0	11	False
chr20	35090807	35094807	TRPC4AP	4	Housekeeping	4.0	1	7	0	9	False
chr20	35276131	35280131	MMP24OS	1	Housekeeping	4.0	1	9	0	10	False
chr20	35540038	35544038	ERGIC3	3	Housekeeping	4.0	1	7	0	10	False
chr20	35697272	35701272	ROMO1	1	Housekeeping	4.0	2	10	0	12	False
chr20	35957472	35961472	SCAND1	4	Housekeeping	4.0	0	0	0	0	False
chr20	36234131	36238131	AAR2	2	Housekeeping	4.0	2	5	0	7	False
chr20	36304336	36308336	DLGAP4	0	Housekeeping	4.0	1	7	0	10	True
chr20	37176410	37180410	RPN2	5	Housekeeping	4.0	3	5	0	8	False
chr20	37525931	37529931	BLCAP	0	Housekeeping	4.0	6	9	0	15	True
chr20	37692030	37696030	CTNNBL1	3	Housekeeping	4.0	1	3	0	6	False
chr20	41026822	41030822	TOP1	2	Housekeeping	4.0	1	8	0	11	False
chr20	41134960	41138960	PLCG1	0	Housekeeping	4.0	6	8	0	14	True
chr20	43455893	43459893	SRSF6	1	Housekeeping	4.0	1	8	0	9	False
chr20	44208771	44212771	OSER1	1	Housekeeping	4.0	4	7	0	11	False
chr20	44520085	44524085	SERINC3	1	Housekeeping	4.0	1	7	0	8	False
chr20	44883702	44887702	YWHAB	2	Housekeeping	4.0	1	11	0	12	False
chr20	45359937	45363937	SYS1	5	Housekeeping	4.0	3	9	0	12	False
chr20	45361200	45365200	SYS1-DBNDD2	3	Housekeeping	4.0	3	8	0	11	False
chr20	45789954	45793954	DNTTIP1	5	Housekeeping	4.0	1	7	0	8	False
chr20	45932683	45936683	PCIF1	5	Housekeeping	4.0	2	7	0	11	False
chr20	46087962	46091962	NCOA5	0	Housekeeping	4.0	1	9	0	11	True
chr20	49186367	49190367	STAU1	3	Housekeeping	4.0	2	8	0	11	False
chr20	49217347	49221347	DDX27	7	Housekeeping	4.0	1	6	0	7	False
chr20	49711878	49715878	B4GALT5	0	Housekeeping	4.0	1	9	0	11	True
chr20	49934336	49938336	RNF114	4	Housekeeping	4.0	1	9	0	11	False
chr20	50113959	50117959	UBE2V1	3	Housekeeping	4.0	1	7	0	9	False
chr20	50151637	50155637	PEDS1-UBE2V1	3	Housekeeping	4.0	2	11	0	13	False
chr20	50508321	50512321	PTPN1	2	Housekeeping	4.0	1	11	0	12	False
chr20	56466585	56470585	RTF2	2	Housekeeping	4.0	1	4	0	5	False
chr20	58649434	58653434	STX16-NPEPL1	0	Housekeeping	4.0	3	10	0	13	True
chr20	58687131	58691131	NPEPL1	2	Housekeeping	4.0	1	5	0	6	False
chr20	59006238	59010238	CTSZ	1	Housekeeping	4.0	4	6	0	10	False
chr20	59040809	59044809	PRELID3B	1	Housekeeping	4.0	1	9	0	10	False
chr20	62120461	62124461	LSM14B	2	Housekeeping	4.0	2	9	0	11	False
chr20	62141440	62145440	PSMA7	0	Housekeeping	4.0	3	11	0	14	True
chr20	62300093	62304093	ADRM1	2	Housekeeping	4.0	3	7	0	10	False
chr20	62385103	62389103	RPS21	3	Housekeeping	4.0	2	8	0	10	False
chr20	62794473	62798473	MRGBP	2	Housekeeping	4.0	1	11	0	12	False
chr20	62802835	62806835	OGFR	1	Housekeeping	4.0	2	10	0	12	False
chr20	62936147	62940147	GID8	4	Housekeeping	4.0	1	10	0	12	False
chr20	63214139	63218139	YTHDF1	0	Housekeeping	4.0	2	8	0	10	True
chr20	63518754	63522754	PPDPF	0	Housekeeping	4.0	1	12	0	13	True
chr20	63979132	63983132	PRPF6	1	Housekeeping	4.0	2	9	0	11	False
chr20	64253695	64257695	PCMTD2	0	Housekeeping	4.0	1	10	0	12	True
chr21	25733673	25737673	ATP5PF	0	Housekeeping	4.0	3	8	0	11	True
chr21	34071224	34075224	MRPS6	1	Housekeeping	4.0	1	10	0	11	False
chr21	37265919	37269919	VPS26C	2	Housekeeping	4.0	1	7	0	10	False
chr21	42877644	42881644	NDUFV3	3	Housekeeping	4.0	1	7	0	9	False
chr21	43105570	43109570	U2AF1	0	Housekeeping	4.0	1	1	0	2	True
chr21	43863223	43867223	AGPAT3	2	Housekeeping	4.0	1	11	0	12	False
chr21	44105373	44109373	PWP2	1	Housekeeping	4.0	1	0	0	2	False
chr21	44298051	44302051	PFKL	3	Housekeeping	4.0	1	10	0	11	False
chr21	44799826	44803826	UBE2G2	0	Housekeeping	4.0	2	10	0	13	True
chr21	44816779	44820779	SUMO3	2	Housekeeping	4.0	1	11	0	12	False
chr21	44871903	44875903	PTTG1IP	0	Housekeeping	4.0	2	10	0	13	True
chr22	19445711	19449711	C22orf39	4	Housekeeping	4.0	2	9	0	12	False
chr22	20113938	20117938	RANBP1	0	Housekeeping	4.0	4	8	0	12	True
chr22	20318080	20322080	DGCR6L	0	Housekeeping	4.0	3	8	0	12	True
chr22	23892383	23896383	MIF	1	Housekeeping	4.0	1	10	0	11	False
chr22	24553958	24557958	SNRPD3	1	Housekeeping	4.0	3	9	0	12	False
chr22	29765369	29769369	UQCR10	5	Housekeeping	4.0	4	7	0	12	False
chr22	32410248	32414248	RTCB	2	Housekeeping	4.0	1	8	0	9	False
chr22	36527184	36531184	EIF3D	6	Housekeeping	4.0	2	7	0	9	False
chr22	37950607	37954607	POLR2F	6	Housekeeping	4.0	1	9	0	10	False
chr22	38271010	38275010	TMEM184B	2	Housekeeping	4.0	2	7	0	9	False
chr22	38505660	38509660	DDX17	3	Housekeeping	4.0	1	9	0	10	False
chr22	38679957	38683957	TOMM22	3	Housekeeping	4.0	2	4	0	6	False
chr22	38699556	38703556	JOSD1	4	Housekeeping	4.0	2	10	0	12	False
chr22	39397778	39401778	TAB1	8	Housekeeping	4.0	1	5	0	7	False
chr22	39497432	39501432	MIEF1	6	Housekeeping	4.0	0	8	0	10	False
chr22	39517695	39521695	ATF4	1	Housekeeping	4.0	3	9	0	12	False
chr22	39530761	39534761	RPS19BP1	1	Housekeeping	4.0	2	8	0	10	False
chr22	40854639	40858639	ST13	3	Housekeeping	4.0	2	10	0	12	False
chr22	40949347	40953347	RBX1	4	Housekeeping	4.0	1	10	0	11	False
chr22	41284187	41288187	RANGAP1	7	Housekeeping	4.0	2	6	0	9	False
chr22	41444801	41448801	TOB2	0	Housekeeping	4.0	2	11	0	13	True
chr22	41466692	41470692	PHF5A	4	Housekeeping	4.0	2	5	0	9	False
chr22	41587871	41591871	PMM1	8	Housekeeping	4.0	1	8	0	10	False
chr22	41619043	41623043	DESI1	2	Housekeeping	4.0	3	7	0	10	False
chr22	41831105	41835105	SREBF2	2	Housekeeping	4.0	4	9	0	13	False
chr22	42077691	42081691	SMDT1	2	Housekeeping	4.0	1	11	0	12	False
chr22	42856106	42860106	ARFGAP3	5	Housekeeping	4.0	1	7	0	8	False
chr22	43013149	43017149	PACSIN2	3	Housekeeping	4.0	1	7	0	9	False
chr22	43953442	43957442	SAMM50	1	Housekeeping	4.0	2	9	0	11	False
chr22	46736252	46740252	CERK	2	Housekeeping	4.0	1	12	0	14	False
chr22	50341304	50345304	PPP6R2	2	Housekeeping	4.0	1	7	0	8	False
chr22	50505702	50509702	LMF2	0	Housekeeping	4.0	2	10	0	12	True
chr3	5120249	5124249	ARL8B	5	Housekeeping	4.0	1	9	0	10	False
chr3	9791011	9795011	TADA3	3	Housekeeping	4.0	3	7	0	11	False
chr3	9888574	9892574	JAGN1	4	Housekeeping	4.0	1	9	0	10	False
chr3	10009202	10013202	EMC3	1	Housekeeping	4.0	2	9	0	11	False
chr3	10113675	10117675	BRK1	7	Housekeeping	4.0	1	3	0	4	False
chr3	10246023	10250023	TATDN2	5	Housekeeping	4.0	4	4	0	8	False
chr3	10319112	10323112	SEC13	2	Housekeeping	4.0	2	8	0	10	False
chr3	12555057	12559057	MKRN2	3	Housekeeping	4.0	2	9	0	11	False
chr3	12839582	12843582	RPL32	4	Housekeeping	4.0	4	8	0	12	False
chr3	14176817	14180817	LSM3	2	Housekeeping	4.0	1	7	0	8	False
chr3	15063339	15067339	MRPS25	4	Housekeeping	4.0	1	7	0	8	False
chr3	19945097	19949097	RAB5A	0	Housekeeping	4.0	2	8	0	10	True
chr3	23914591	23918591	RPL15	0	Housekeeping	4.0	4	6	0	10	True
chr3	32568858	32572858	DYNC1LI1	1	Housekeeping	4.0	1	7	0	9	False
chr3	33439371	33443371	UBP1	5	Housekeeping	4.0	3	6	0	9	False
chr3	36991131	36995131	EPM2AIP1	2	Housekeeping	4.0	3	8	0	11	False
chr3	37241191	37245191	GOLGA4	1	Housekeeping	4.0	2	8	0	10	False
chr3	38163089	38167089	OXSR1	2	Housekeeping	4.0	1	10	0	11	False
chr3	39381370	39385370	SLC25A38	3	Housekeeping	4.0	2	5	0	7	False
chr3	39404716	39408716	RPSA	3	Housekeeping	4.0	3	7	0	10	False
chr3	40307707	40311707	EIF1B	0	Housekeeping	4.0	2	6	0	8	True
chr3	40455292	40459292	RPL14	5	Housekeeping	4.0	1	8	0	10	False
chr3	42579840	42583840	SS18L2	0	Housekeeping	4.0	3	4	0	7	True
chr3	42599080	42603080	SEC22C	3	Housekeeping	4.0	3	6	0	10	False
chr3	42802490	42806490	HIGD1A	0	Housekeeping	4.0	2	9	0	11	True
chr3	44859904	44863904	TMEM42	2	Housekeeping	4.0	1	5	0	6	False
chr3	46980010	46984010	CCDC12	2	Housekeeping	4.0	1	7	0	8	False
chr3	47780106	47784106	SMARCC1	3	Housekeeping	4.0	1	9	0	12	False
chr3	48087272	48091272	MAP4	5	Housekeeping	4.0	3	9	0	12	False
chr3	48438257	48442257	TMA7	4	Housekeeping	4.0	1	8	0	9	False
chr3	48502826	48506826	SHISA5	2	Housekeeping	4.0	2	7	0	9	False
chr3	48738353	48742353	IP6K2	4	Housekeeping	4.0	0	12	0	12	False
chr3	48845874	48849874	PRKAR2A	5	Housekeeping	4.0	1	8	0	10	False
chr3	48916821	48920821	ARIH2	9	Housekeeping	4.0	1	8	0	9	False
chr3	49005062	49009062	WDR6	1	Housekeeping	4.0	2	9	0	12	False
chr3	49338712	49342712	USP4	5	Housekeeping	4.0	1	8	0	9	False
chr3	49410212	49414212	TCTA	1	Housekeeping	4.0	2	8	0	10	False
chr3	49672014	49676014	APEH	2	Housekeeping	4.0	0	11	0	11	False
chr3	50086919	50090919	RBM5	6	Housekeeping	4.0	1	8	0	9	False
chr3	50224292	50228292	GNAI2	5	Housekeeping	4.0	2	6	0	8	False
chr3	50326251	50330251	TUSC2	4	Housekeeping	4.0	1	7	0	8	False
chr3	50338980	50342980	RASSF1	1	Housekeeping	4.0	2	9	0	11	False
chr3	50357521	50361521	TMEM115	2	Housekeeping	4.0	1	7	0	8	False
chr3	51939904	51943904	RRP9	2	Housekeeping	4.0	2	11	0	13	False
chr3	51993895	51997895	RPL29	3	Housekeeping	4.0	1	6	0	8	False
chr3	52244788	52248788	TWF2	1	Housekeeping	4.0	3	9	0	12	False
chr3	52286020	52290020	WDR82	5	Housekeeping	4.0	4	9	0	13	False
chr3	52683917	52687917	PBRM1	2	Housekeeping	4.0	2	6	0	9	False
chr3	53889885	53893885	SELENOK	0	Housekeeping	4.0	1	7	0	8	True
chr3	57225726	57229726	APPL1	3	Housekeeping	4.0	1	9	0	10	False
chr3	57596220	57600220	ARF4	3	Housekeeping	4.0	2	8	0	10	False
chr3	57691077	57695077	DENND6A	4	Housekeeping	4.0	1	7	0	8	False
chr3	63861868	63865868	THOC7	2	Housekeeping	4.0	3	9	0	12	False
chr3	69082937	69086937	ARL6IP5	1	Housekeeping	4.0	1	8	0	9	False
chr3	88147885	88151885	CGGBP1	1	Housekeeping	4.0	2	7	0	10	False
chr3	100399089	100403089	TOMM70	1	Housekeeping	4.0	2	11	0	13	False
chr3	100707295	100711295	TFG	1	Housekeeping	4.0	4	4	0	8	False
chr3	101684733	101688733	RPL24	6	Housekeeping	4.0	2	10	0	12	False
chr3	112560046	112564046	ATG3	1	Housekeeping	4.0	1	10	0	11	False
chr3	119675454	119679454	COX17	1	Housekeeping	4.0	1	9	0	10	False
chr3	120594328	120598328	NDUFB4	2	Housekeeping	4.0	2	8	0	10	False
chr3	121747966	121751966	GOLGB1	0	Housekeeping	4.0	3	5	0	8	True
chr3	122382161	122386161	FAM162A	1	Housekeeping	4.0	2	8	0	10	False
chr3	122512945	122516945	KPNA1	3	Housekeeping	4.0	1	7	0	8	False
chr3	126099561	126103561	SLC41A3	1	Housekeeping	4.0	1	10	0	11	False
chr3	128151914	128155914	RUVBL1	2	Housekeeping	4.0	3	6	0	10	False
chr3	128679075	128683075	RPN1	7	Housekeeping	4.0	1	8	0	9	False
chr3	128691669	128695669	RAB7A	10	Housekeeping	4.0	0	1	1	1	False
chr3	128877596	128881596	ACAD9	1	Housekeeping	4.0	1	9	0	10	False
chr3	129247606	129251606	COPG1	5	Housekeeping	4.0	1	7	0	8	False
chr3	129276828	129280828	HMCES	2	Housekeeping	4.0	1	10	0	11	False
chr3	131500983	131504983	MRPL3	1	Housekeeping	4.0	1	7	0	8	False
chr3	132415502	132419502	DNAJC13	0	Housekeeping	4.0	1	8	0	9	True
chr3	133571686	133575686	CDV3	2	Housekeeping	4.0	3	6	0	9	False
chr3	133782023	133786023	SRPRB	1	Housekeeping	4.0	1	0	0	3	False
chr3	134484716	134488716	ANAPC13	1	Housekeeping	4.0	4	5	0	9	False
chr3	141322213	141326213	ZBTB38	1	Housekeeping	4.0	0	7	0	7	False
chr3	141736249	141740249	RNF7	1	Housekeeping	4.0	2	9	0	11	False
chr3	150600875	150604875	SELENOT	2	Housekeeping	4.0	2	8	0	10	False
chr3	150601228	150605228	SERP1	2	Housekeeping	4.0	2	7	0	9	False
chr3	150761477	150765477	SIAH2	0	Housekeeping	4.0	3	6	0	9	True
chr3	156553149	156557149	SSR3	2	Housekeeping	4.0	4	4	0	8	False
chr3	160563571	160567571	KPNA4	0	Housekeeping	4.0	2	8	0	10	True
chr3	161102696	161106696	NMD3	2	Housekeeping	4.0	5	6	0	12	False
chr3	169964635	169968635	SEC62	1	Housekeeping	4.0	2	9	0	11	False
chr3	179602649	179606649	MRPL47	5	Housekeeping	4.0	1	5	0	6	False
chr3	184297198	184301198	PSMD2	4	Housekeeping	4.0	2	6	0	8	False
chr3	184710064	184714064	MAGEF1	1	Housekeeping	4.0	2	7	0	9	False
chr3	185497057	185501057	TMEM41A	2	Housekeeping	4.0	2	7	0	9	False
chr3	185580496	185584496	SENP2	7	Housekeeping	4.0	0	7	0	7	False
chr3	186565403	186569403	DNAJB11	4	Housekeeping	4.0	1	5	0	6	False
chr3	191327085	191331085	CCDC50	1	Housekeeping	4.0	3	8	0	11	False
chr3	194670463	194674463	LSG1	3	Housekeeping	4.0	2	6	0	8	False
chr3	196501768	196505768	RNF168	7	Housekeeping	4.0	1	6	0	7	False
chr3	196865856	196869856	SENP5	6	Housekeeping	4.0	1	9	0	10	False
chr3	196940594	196944594	NCBP2	4	Housekeeping	4.0	3	8	0	11	False
chr3	197948190	197952190	RPL35A	5	Housekeeping	4.0	1	9	0	10	False
chr4	672330	676330	ATP5ME	3	Housekeeping	4.0	4	7	0	11	False
chr4	703748	707748	PCGF3	0	Housekeeping	4.0	1	8	0	11	True
chr4	1287887	1291887	MAEA	1	Housekeeping	4.0	1	7	0	9	False
chr4	2841844	2845844	ADD1	3	Housekeeping	4.0	3	6	0	9	False
chr4	2961406	2965406	NOP14	0	Housekeeping	4.0	4	9	0	13	True
chr4	3530446	3534446	LRPAP1	1	Housekeeping	4.0	1	10	0	12	False
chr4	6638091	6642091	MRFAP1	3	Housekeeping	4.0	2	5	0	7	False
chr4	6707865	6711865	MRFAP1L1	0	Housekeeping	4.0	1	8	0	9	True
chr4	6714174	6718174	BLOC1S4	3	Housekeeping	4.0	1	7	0	9	False
chr4	7039899	7043899	TADA2B	2	Housekeeping	4.0	2	7	0	9	False
chr4	7066085	7070085	GRPEL1	2	Housekeeping	4.0	1	8	0	10	False
chr4	15679679	15683679	FBXL5	1	Housekeeping	4.0	1	11	0	12	False
chr4	16225410	16229410	TAPT1	1	Housekeeping	4.0	3	8	0	11	False
chr4	17612641	17616641	MED28	5	Housekeeping	4.0	1	6	0	8	False
chr4	24582554	24586554	DHX15	2	Housekeeping	4.0	1	9	0	10	False
chr4	39456931	39460931	RPL9	3	Housekeeping	4.0	1	10	0	12	False
chr4	39696109	39700109	UBE2K	3	Housekeeping	4.0	2	10	0	12	False
chr4	39975956	39979956	PDS5A	3	Housekeeping	4.0	1	9	0	11	False
chr4	41988502	41992502	SLC30A9	2	Housekeeping	4.0	1	8	0	9	False
chr4	68348090	68352090	YTHDC1	3	Housekeeping	4.0	2	7	0	9	False
chr4	70686532	70690532	UTP3	2	Housekeeping	4.0	1	6	0	7	False
chr4	77074309	77078309	CCNI	1	Housekeeping	4.0	1	10	0	11	False
chr4	82428462	82432462	HNRNPDL	2	Housekeeping	4.0	4	7	0	11	False
chr4	83032447	83036447	COPS4	5	Housekeeping	4.0	4	2	0	6	False
chr4	83453932	83457932	MRPS18C	2	Housekeeping	4.0	1	6	0	7	False
chr4	87420573	87424573	NUDT9	3	Housekeeping	4.0	1	10	0	11	False
chr4	88521776	88525776	PYURF	1	Housekeeping	4.0	1	7	0	8	False
chr4	102866896	102870896	UBE2D3	2	Housekeeping	4.0	2	10	0	12	False
chr4	103097870	103101870	BDH2	0	Housekeeping	4.0	1	7	0	8	True
chr4	105893986	105897986	INTS12	0	Housekeeping	4.0	1	10	0	11	True
chr4	108618569	108622569	RPL34	1	Housekeeping	4.0	2	6	0	8	False
chr4	108648585	108652585	OSTC	0	Housekeeping	4.0	2	7	0	9	True
chr4	109431772	109435772	SEC24B	0	Housekeeping	4.0	4	8	0	13	True
chr4	119302445	119306445	C4orf3	4	Housekeeping	4.0	0	3	0	3	False
chr4	128286829	128290829	PGRMC2	0	Housekeeping	4.0	4	6	0	10	True
chr4	141218887	141222887	ZNF330	0	Housekeeping	4.0	1	7	0	8	True
chr4	143511702	143515702	SMARCA5	2	Housekeeping	4.0	1	11	0	12	False
chr4	145178589	145182589	OTUD4	1	Housekeeping	4.0	2	9	0	11	False
chr4	147615386	147619386	TMEM184C	3	Housekeeping	4.0	1	4	0	5	False
chr4	151097624	151101624	RPS3A	5	Housekeeping	4.0	2	7	0	9	False
chr4	158721396	158725396	PPID	2	Housekeeping	4.0	1	9	0	10	False
chr4	169008275	169012275	CBR4	2	Housekeeping	4.0	1	7	0	10	False
chr4	169755944	169759944	HPF1	1	Housekeeping	4.0	1	5	0	7	False
chr4	173332432	173336432	HMGB2	0	Housekeeping	4.0	5	7	0	12	True
chr4	176317966	176321966	SPCS3	0	Housekeeping	4.0	2	8	0	10	True
chr4	182915936	182919936	DCTD	0	Housekeeping	4.0	1	8	0	10	True
chr4	184472558	184476558	IRF2	3	Housekeeping	4.0	7	6	0	13	False
chr5	269621	273621	PDCD6	2	Housekeeping	4.0	1	7	0	8	False
chr5	269670	273670	PDCD6-AHRR	2	Housekeeping	4.0	1	7	0	8	False
chr5	1343099	1347099	CLPTM1L	1	Housekeeping	4.0	2	8	0	10	False
chr5	1799366	1803366	MRPL36	0	Housekeeping	4.0	2	11	0	13	True
chr5	6376571	6380571	MED10	1	Housekeeping	4.0	1	7	0	8	False
chr5	6711432	6715432	TENT4A	0	Housekeeping	4.0	3	9	0	13	True
chr5	10759234	10763234	DAP	1	Housekeeping	4.0	1	11	0	12	False
chr5	16463800	16467800	ZNF622	1	Housekeeping	4.0	1	8	0	9	False
chr5	32172319	32176319	GOLPH3	5	Housekeeping	4.0	1	8	0	10	False
chr5	32529633	32533633	SUB1	7	Housekeeping	4.0	2	5	0	7	False
chr5	40796374	40800374	PRKAA1	0	Housekeeping	4.0	1	9	0	11	True
chr5	40833222	40837222	RPL37	3	Housekeeping	4.0	1	9	0	10	False
chr5	43555758	43559758	PAIP1	1	Housekeeping	4.0	3	7	0	10	False
chr5	44806947	44810947	MRPS30	0	Housekeeping	4.0	2	8	0	10	True
chr5	55305694	55309694	DHX29	0	Housekeeping	4.0	1	9	0	10	True
chr5	55305989	55309989	MTREX	0	Housekeeping	4.0	1	9	0	10	True
chr5	57171948	57175948	GPBP1	1	Housekeeping	4.0	4	9	0	13	False
chr5	62401943	62405943	DIMT1	3	Housekeeping	4.0	2	6	0	8	False
chr5	69091991	69095991	SLC30A5	5	Housekeeping	4.0	2	5	0	7	False
chr5	69368013	69372013	TAF9	1	Housekeeping	4.0	5	3	0	8	False
chr5	73496408	73500408	BTF3	2	Housekeeping	4.0	2	7	0	9	False
chr5	74764991	74768991	NSA2	3	Housekeeping	4.0	2	6	0	8	False
